AssetID,AssetName,Location,Region,InstalledDate,CapacityKW,Status,LastMaintenanceDate
3789,Panel_337,London,UK,2018-01-28,581.68,Maintenance,2025-05-27
3790,Battery_860,Sydney,APAC,2021-12-13,188.59,Inactive,2025-02-22
3791,Battery_195,Buenos Aires,LATAM,2017-01-19,483.42,Inactive,2025-06-18
3792,Turbine_454,New York,NA,2019-03-24,481.29,Active,2025-10-01
3793,Turbine_747,New York,NA,2022-10-08,233.76,Active,2025-02-12
3794,Battery_497,Madrid,EU,2021-01-09,271.05,Maintenance,2025-10-06
3795,Generator_228,Madrid,EU,2019-08-15,320.1,Inactive,2025-09-14
3796,Battery_582,São Paulo,LATAM,2021-01-31,249.5,Maintenance,2025-02-02
3797,Turbine_134,New York,NA,2024-01-05,324.97,Inactive,2025-04-26
3798,Panel_211,New York,NA,2017-05-20,268.09,Active,2025-02-04
3799,Panel_376,Toronto,NA,2024-04-13,417.15,Inactive,2025-09-09
3800,Generator_875,New York,NA,2020-07-05,472.21,Maintenance,2025-04-08
3801,Panel_455,Sydney,APAC,2018-10-11,406.35,Active,2025-05-07
3802,Turbine_504,London,UK,2021-07-23,306.94,Inactive,2025-08-28
3803,Generator_196,Paris,EU,2019-01-13,212.8,Active,2025-06-18
3804,Generator_885,New York,NA,2021-08-16,392.36,Maintenance,2025-03-18
3805,Panel_926,Buenos Aires,LATAM,2024-02-16,224.4,Active,2025-05-25
3806,Turbine_502,New York,NA,2024-07-07,93.95,Active,2025-03-14
3807,Panel_810,Tokyo,APAC,2018-04-07,218.46,Active,2025-10-19
3808,Generator_958,São Paulo,LATAM,2017-08-22,80.35,Active,2025-02-18
3809,Battery_312,Buenos Aires,LATAM,2021-07-14,99.6,Maintenance,2025-05-19
3810,Turbine_162,Paris,EU,2023-08-25,138.35,Inactive,2025-02-23
3811,Turbine_888,Tokyo,APAC,2018-03-16,402.94,Active,2025-04-24
3812,Generator_718,Paris,EU,2024-04-28,498.25,Active,2025-06-20
3813,Generator_724,Sydney,APAC,2023-01-01,453.92,Maintenance,2025-08-30
3814,Generator_675,Buenos Aires,LATAM,2019-04-20,490.66,Inactive,2025-09-11
3815,Battery_100,London,UK,2018-01-12,208.64,Maintenance,2025-06-29
3816,Turbine_225,Sydney,APAC,2018-12-28,76.28,Active,2025-06-13
3817,Battery_703,Paris,EU,2024-02-14,207.55,Active,2025-08-13
3818,Battery_649,Buenos Aires,LATAM,2022-11-15,479.24,Active,2025-07-11
3819,Generator_706,Berlin,EU,2021-06-20,510.17,Inactive,2025-07-19
3820,Turbine_546,Tokyo,APAC,2021-04-28,252.88,Inactive,2025-03-17
3821,Turbine_914,Tokyo,APAC,2023-12-03,199.31,Active,2025-09-13
3822,Generator_867,São Paulo,LATAM,2022-08-27,365.3,Maintenance,2025-05-11
3823,Generator_673,São Paulo,LATAM,2019-12-04,169.61,Inactive,2025-03-23
3824,Panel_518,Berlin,EU,2020-08-24,330.5,Active,2025-09-17
3825,Generator_359,Manchester,UK,2022-05-17,480.38,Maintenance,2025-09-05
3826,Battery_713,Sydney,APAC,2023-08-02,103.51,Inactive,2025-06-13
3827,Battery_611,Sydney,APAC,2020-09-29,357.66,Maintenance,2025-07-24
3828,Panel_519,Berlin,EU,2024-03-28,595.53,Inactive,2025-01-27
3829,Panel_507,Madrid,EU,2020-07-08,322.63,Active,2025-05-07
3830,Panel_345,Madrid,EU,2020-12-21,220.41,Maintenance,2025-09-19
3831,Battery_838,Sydney,APAC,2023-12-30,542.49,Active,2025-06-24
3832,Panel_659,Berlin,EU,2023-10-19,475.79,Inactive,2025-05-05
3833,Panel_311,Manchester,UK,2019-08-25,377.63,Active,2025-10-04
3834,Panel_913,São Paulo,LATAM,2022-09-09,99.41,Inactive,2025-04-17
3835,Battery_722,Toronto,NA,2021-07-22,342.0,Active,2025-08-28
3836,Generator_896,Sydney,APAC,2021-11-29,586.09,Active,2025-09-05
3837,Generator_112,Manchester,UK,2021-11-27,395.92,Active,2025-04-22
3838,Panel_721,Berlin,EU,2020-08-13,213.49,Inactive,2025-02-06
3839,Generator_354,Tokyo,APAC,2018-10-13,448.62,Maintenance,2025-02-20
3840,Generator_947,Tokyo,APAC,2021-03-04,363.94,Inactive,2025-01-23
3841,Panel_427,Berlin,EU,2019-05-30,593.16,Inactive,2025-08-02
3842,Generator_375,Sydney,APAC,2018-12-01,267.35,Maintenance,2025-04-21
3843,Generator_343,Manchester,UK,2020-02-10,517.42,Active,2025-08-12
3844,Panel_703,Paris,EU,2017-11-20,134.72,Maintenance,2025-10-08
3845,Battery_114,Madrid,EU,2022-06-01,113.52,Maintenance,2025-03-17
3846,Generator_225,Berlin,EU,2021-05-02,521.72,Maintenance,2025-01-17
3847,Turbine_218,São Paulo,LATAM,2023-11-09,88.15,Active,2025-09-26
3848,Generator_962,São Paulo,LATAM,2017-11-03,97.49,Inactive,2025-06-21
3849,Panel_655,São Paulo,LATAM,2024-03-14,168.36,Maintenance,2025-07-06
3850,Turbine_373,Sydney,APAC,2024-03-11,591.74,Active,2025-04-14
3851,Battery_668,Tokyo,APAC,2020-12-03,509.03,Active,2025-07-01
3852,Panel_515,Buenos Aires,LATAM,2021-05-10,157.54,Active,2025-10-10
3853,Panel_655,Sydney,APAC,2022-07-04,580.52,Maintenance,2025-10-05
3854,Turbine_452,New York,NA,2023-03-27,126.78,Active,2025-10-18
3855,Panel_470,São Paulo,LATAM,2023-06-14,336.92,Inactive,2025-05-14
3856,Turbine_780,Madrid,EU,2018-04-26,73.42,Maintenance,2025-04-22
3857,Turbine_213,Buenos Aires,LATAM,2022-08-08,146.53,Inactive,2025-05-22
3858,Turbine_568,Sydney,APAC,2024-07-12,110.53,Active,2025-07-05
3859,Turbine_346,Tokyo,APAC,2019-08-11,145.08,Inactive,2025-08-08
3860,Panel_772,Tokyo,APAC,2021-09-07,421.81,Inactive,2025-01-26
3861,Battery_679,Toronto,NA,2020-03-24,561.99,Inactive,2025-03-12
3862,Turbine_101,Manchester,UK,2018-11-08,266.35,Active,2025-09-15
3863,Battery_696,Sydney,APAC,2021-11-16,444.9,Active,2025-07-28
3864,Generator_161,London,UK,2020-10-10,166.51,Inactive,2025-04-16
3865,Generator_567,London,UK,2019-02-05,268.97,Active,2025-03-17
3866,Turbine_481,Toronto,NA,2021-03-24,378.44,Inactive,2025-05-05
3867,Panel_118,Buenos Aires,LATAM,2023-09-30,236.93,Maintenance,2025-03-17
3868,Turbine_705,Buenos Aires,LATAM,2020-04-25,475.81,Inactive,2025-06-11
3869,Generator_129,Madrid,EU,2022-09-11,416.94,Maintenance,2025-01-24
3870,Panel_146,Buenos Aires,LATAM,2019-07-03,249.39,Inactive,2025-07-02
3871,Generator_446,Sydney,APAC,2018-01-10,89.14,Inactive,2025-10-16
3872,Generator_953,São Paulo,LATAM,2020-03-17,57.13,Inactive,2025-09-05
3873,Generator_120,São Paulo,LATAM,2024-03-03,400.81,Maintenance,2025-08-03
3874,Generator_737,Buenos Aires,LATAM,2020-08-10,570.89,Active,2025-10-08
3875,Turbine_676,Buenos Aires,LATAM,2018-09-29,464.63,Inactive,2025-06-12
3876,Panel_285,Paris,EU,2021-07-20,221.29,Inactive,2025-05-15
3877,Panel_845,London,UK,2022-08-30,522.63,Active,2025-10-15
3878,Panel_619,Toronto,NA,2020-03-23,576.23,Maintenance,2025-05-24
3879,Battery_606,Madrid,EU,2018-10-25,176.77,Inactive,2025-08-18
3880,Panel_159,London,UK,2018-11-11,450.83,Maintenance,2025-01-02
3881,Generator_358,Manchester,UK,2017-04-28,184.71,Inactive,2025-10-18
3882,Generator_597,Tokyo,APAC,2024-01-22,161.64,Inactive,2025-10-06
3883,Battery_984,New York,NA,2024-02-26,467.81,Inactive,2025-08-24
3884,Panel_787,São Paulo,LATAM,2021-02-22,99.14,Active,2025-01-21
3885,Turbine_797,Paris,EU,2023-04-21,422.65,Inactive,2025-05-02
3886,Panel_202,Madrid,EU,2021-07-09,184.14,Inactive,2025-02-09
3887,Battery_171,Toronto,NA,2022-05-13,219.27,Active,2025-02-28
3888,Generator_207,Toronto,NA,2021-11-25,112.82,Active,2025-04-19
3889,Turbine_182,Sydney,APAC,2018-01-13,92.92,Maintenance,2025-09-23
3890,Generator_308,Tokyo,APAC,2019-12-02,515.45,Active,2025-01-05
3891,Battery_738,Buenos Aires,LATAM,2018-09-04,216.09,Maintenance,2025-05-12
3892,Panel_584,New York,NA,2020-10-20,528.56,Active,2025-01-08
3893,Generator_418,New York,NA,2019-11-02,502.29,Maintenance,2025-01-16
3894,Turbine_340,Toronto,NA,2017-11-19,385.65,Inactive,2025-06-01
3895,Turbine_916,London,UK,2021-07-19,440.81,Active,2025-03-26
3896,Generator_629,New York,NA,2021-02-25,408.78,Maintenance,2025-08-29
3897,Battery_490,Buenos Aires,LATAM,2024-02-16,121.1,Maintenance,2025-02-17
3898,Generator_941,Paris,EU,2021-03-27,76.37,Inactive,2025-03-21
3899,Battery_255,Buenos Aires,LATAM,2020-08-30,85.55,Active,2025-03-04
3900,Panel_641,London,UK,2022-07-26,338.3,Active,2025-07-17
3901,Generator_526,Toronto,NA,2023-02-23,219.59,Active,2025-05-17
3902,Battery_412,Tokyo,APAC,2021-10-19,590.31,Maintenance,2025-06-01
3903,Battery_221,São Paulo,LATAM,2023-07-17,66.09,Active,2025-02-15
3904,Turbine_207,São Paulo,LATAM,2019-08-06,460.44,Maintenance,2025-06-29
3905,Battery_507,New York,NA,2020-02-12,203.44,Active,2025-01-21
3906,Generator_140,Sydney,APAC,2023-01-13,109.7,Inactive,2025-05-03
3907,Panel_250,New York,NA,2019-02-17,191.84,Maintenance,2025-04-30
3908,Turbine_968,Tokyo,APAC,2023-02-07,204.01,Maintenance,2025-08-19
3909,Battery_322,Toronto,NA,2017-09-21,274.47,Inactive,2025-09-28
3910,Generator_398,Manchester,UK,2019-12-09,283.53,Active,2025-08-05
3911,Generator_465,Toronto,NA,2023-02-23,581.51,Active,2025-08-26
3912,Generator_846,New York,NA,2017-09-05,446.81,Inactive,2025-07-22
3913,Battery_461,São Paulo,LATAM,2023-07-20,71.02,Maintenance,2025-09-13
3914,Generator_208,Madrid,EU,2017-09-06,504.91,Inactive,2025-10-19
3915,Battery_116,Buenos Aires,LATAM,2023-02-05,54.66,Maintenance,2025-05-27
3916,Battery_200,Madrid,EU,2019-09-02,579.01,Active,2025-06-29
3917,Battery_429,Manchester,UK,2021-10-05,56.59,Maintenance,2025-01-20
3918,Turbine_469,Sydney,APAC,2020-02-20,338.44,Inactive,2025-08-01
3919,Battery_707,Paris,EU,2017-03-14,495.38,Maintenance,2025-08-31
3920,Turbine_219,Buenos Aires,LATAM,2023-04-23,102.41,Inactive,2025-03-08
3921,Battery_983,São Paulo,LATAM,2021-07-30,200.55,Maintenance,2025-09-15
3922,Panel_482,Sydney,APAC,2021-12-26,451.92,Active,2025-05-25
3923,Panel_739,London,UK,2024-02-29,178.06,Inactive,2025-05-06
3924,Turbine_571,Tokyo,APAC,2023-11-21,367.54,Inactive,2025-07-30
3925,Turbine_975,Toronto,NA,2018-09-04,406.64,Maintenance,2025-06-02
3926,Panel_217,London,UK,2023-02-24,444.96,Maintenance,2025-07-09
3927,Generator_818,Paris,EU,2023-12-22,436.72,Maintenance,2025-05-23
3928,Panel_835,New York,NA,2023-10-30,278.03,Maintenance,2025-04-29
3929,Turbine_621,Sydney,APAC,2017-05-28,123.94,Maintenance,2025-06-19
3930,Battery_585,Tokyo,APAC,2019-01-20,142.03,Active,2025-09-16
3931,Generator_715,Toronto,NA,2019-11-24,144.03,Active,2025-02-24
3932,Battery_445,Tokyo,APAC,2017-10-31,234.3,Active,2025-03-23
3933,Panel_646,London,UK,2018-09-20,425.37,Maintenance,2025-02-08
3934,Turbine_233,Paris,EU,2023-03-14,102.1,Maintenance,2025-05-04
3935,Turbine_188,Buenos Aires,LATAM,2022-04-15,543.48,Maintenance,2025-08-20
3936,Generator_256,Buenos Aires,LATAM,2019-08-13,214.7,Active,2025-05-05
3937,Panel_227,London,UK,2021-09-25,50.7,Active,2025-08-16
3938,Battery_873,São Paulo,LATAM,2022-04-06,98.5,Inactive,2025-02-10
3939,Battery_789,London,UK,2023-07-08,356.55,Active,2025-04-19
3940,Panel_865,London,UK,2023-08-01,385.55,Active,2025-02-19
3941,Generator_546,Manchester,UK,2024-07-26,460.93,Inactive,2025-04-23
3942,Battery_425,Manchester,UK,2021-07-09,352.22,Inactive,2025-01-04
3943,Turbine_252,Toronto,NA,2022-08-09,80.93,Maintenance,2025-01-21
3944,Turbine_683,Paris,EU,2019-10-15,171.16,Maintenance,2025-09-28
3945,Panel_611,Sydney,APAC,2023-12-29,54.19,Maintenance,2025-07-26
3946,Generator_315,Toronto,NA,2021-06-18,54.28,Maintenance,2025-10-03
3947,Turbine_857,London,UK,2023-09-01,551.46,Inactive,2025-07-02
3948,Panel_368,Berlin,EU,2017-11-14,539.94,Active,2025-09-24
3949,Turbine_815,Manchester,UK,2017-08-07,214.65,Active,2025-05-25
3950,Battery_560,São Paulo,LATAM,2022-08-09,214.11,Maintenance,2025-03-13
3951,Battery_647,Paris,EU,2023-10-03,495.98,Inactive,2025-05-31
3952,Panel_576,Manchester,UK,2020-03-29,154.93,Inactive,2025-06-09
3953,Panel_165,New York,NA,2022-07-25,276.74,Maintenance,2025-08-04
3954,Generator_406,Sydney,APAC,2017-05-30,475.83,Active,2025-05-23
3955,Generator_435,Manchester,UK,2017-03-21,356.09,Maintenance,2025-05-31
3956,Panel_554,Buenos Aires,LATAM,2017-12-31,183.97,Active,2025-01-08
3957,Generator_999,Sydney,APAC,2020-06-29,50.19,Inactive,2025-05-23
3958,Panel_743,Tokyo,APAC,2023-04-07,196.01,Inactive,2025-06-26
3959,Turbine_607,Madrid,EU,2018-06-30,403.61,Maintenance,2025-10-22
3960,Turbine_815,Buenos Aires,LATAM,2019-07-25,324.04,Inactive,2025-10-03
3961,Panel_257,London,UK,2019-10-28,322.36,Active,2025-03-05
3962,Battery_704,Sydney,APAC,2017-05-18,585.74,Active,2025-07-31
3963,Panel_483,London,UK,2023-12-31,84.53,Maintenance,2025-08-01
3964,Generator_332,Toronto,NA,2021-07-27,359.13,Inactive,2025-01-05
3965,Battery_186,New York,NA,2021-10-13,180.87,Maintenance,2025-09-10
3966,Generator_598,London,UK,2020-06-08,108.35,Active,2025-02-16
3967,Battery_295,Manchester,UK,2017-07-22,599.07,Maintenance,2025-08-17
3968,Generator_412,Paris,EU,2017-08-23,89.37,Inactive,2025-01-19
3969,Battery_538,New York,NA,2017-03-06,400.18,Inactive,2025-08-01
3970,Turbine_430,New York,NA,2017-02-01,579.25,Active,2025-02-11
3971,Panel_325,Madrid,EU,2019-05-25,450.35,Maintenance,2025-06-13
3972,Battery_105,Tokyo,APAC,2019-09-01,110.72,Inactive,2025-02-03
3973,Turbine_648,Buenos Aires,LATAM,2020-09-19,136.82,Active,2025-05-23
3974,Generator_359,Manchester,UK,2023-08-17,123.68,Inactive,2025-08-05
3975,Generator_204,London,UK,2020-03-26,147.92,Active,2025-02-28
3976,Panel_175,London,UK,2020-06-20,266.03,Inactive,2025-07-16
3977,Battery_337,Tokyo,APAC,2023-02-14,210.87,Maintenance,2025-07-03
3978,Generator_519,Toronto,NA,2024-06-08,280.53,Inactive,2025-07-31
3979,Generator_915,Manchester,UK,2019-09-27,248.33,Active,2025-03-20
3980,Battery_326,London,UK,2020-03-19,138.54,Inactive,2025-08-14
3981,Generator_533,Manchester,UK,2020-02-15,436.28,Active,2025-07-29
3982,Generator_536,Berlin,EU,2021-12-14,276.48,Maintenance,2025-03-28
3983,Battery_635,Paris,EU,2022-03-15,346.89,Active,2025-07-05
3984,Turbine_535,New York,NA,2017-04-08,161.93,Inactive,2025-08-14
3985,Panel_460,London,UK,2018-10-17,261.6,Maintenance,2025-01-02
3986,Generator_486,Madrid,EU,2018-10-22,96.34,Active,2025-07-06
3987,Turbine_941,Buenos Aires,LATAM,2024-01-21,57.57,Inactive,2025-10-08
3988,Turbine_642,Toronto,NA,2023-05-06,198.71,Maintenance,2025-08-13
3989,Generator_772,Sydney,APAC,2021-08-22,474.7,Inactive,2025-08-17
3990,Generator_176,São Paulo,LATAM,2018-06-18,206.69,Active,2025-10-20
3991,Generator_288,Madrid,EU,2023-11-11,205.47,Maintenance,2025-07-24
3992,Generator_440,Toronto,NA,2022-11-10,521.37,Inactive,2025-10-12
3993,Battery_715,Madrid,EU,2019-07-10,196.72,Active,2025-10-26
3994,Generator_885,New York,NA,2021-02-17,205.46,Inactive,2025-08-20
3995,Panel_913,London,UK,2020-06-10,500.8,Inactive,2025-05-27
3996,Panel_158,Paris,EU,2021-01-22,83.93,Maintenance,2025-10-15
3997,Turbine_527,Sydney,APAC,2018-02-27,382.21,Maintenance,2025-06-26
3998,Battery_878,Sydney,APAC,2018-05-09,270.45,Maintenance,2025-05-22
3999,Turbine_298,São Paulo,LATAM,2021-07-16,135.42,Maintenance,2025-04-10
4000,Turbine_613,New York,NA,2021-12-05,77.04,Inactive,2025-04-01
4001,Panel_508,Paris,EU,2019-01-22,211.85,Active,2025-10-10
4002,Generator_785,London,UK,2019-04-16,188.28,Maintenance,2025-08-02
4003,Generator_321,Paris,EU,2020-09-19,509.39,Inactive,2025-10-20
4004,Turbine_624,Paris,EU,2021-09-09,326.19,Inactive,2025-01-16
4005,Generator_474,São Paulo,LATAM,2023-09-19,100.9,Maintenance,2025-10-28
4006,Panel_147,London,UK,2020-05-16,358.68,Active,2025-01-09
4007,Turbine_734,Tokyo,APAC,2018-06-10,162.35,Maintenance,2025-01-14
4008,Battery_680,London,UK,2019-11-16,366.28,Maintenance,2025-03-05
4009,Panel_568,London,UK,2017-07-08,599.45,Active,2025-05-07
4010,Generator_600,Buenos Aires,LATAM,2022-01-30,61.86,Active,2025-05-26
4011,Panel_913,New York,NA,2020-07-17,385.89,Maintenance,2025-01-24
4012,Battery_608,Sydney,APAC,2021-12-12,516.14,Inactive,2025-10-01
4013,Generator_271,New York,NA,2021-02-23,566.51,Inactive,2025-07-17
4014,Turbine_311,Madrid,EU,2023-08-01,505.83,Maintenance,2025-08-14
4015,Battery_395,New York,NA,2024-07-18,470.21,Active,2025-06-05
4016,Turbine_458,Sydney,APAC,2022-08-19,75.64,Maintenance,2025-05-01
4017,Turbine_338,Manchester,UK,2017-10-14,311.87,Active,2025-06-22
4018,Generator_870,Toronto,NA,2022-02-09,340.07,Active,2025-03-15
4019,Panel_548,Berlin,EU,2018-04-09,162.94,Inactive,2025-09-05
4020,Battery_445,São Paulo,LATAM,2021-10-12,442.55,Maintenance,2025-04-08
4021,Generator_568,New York,NA,2021-04-14,442.94,Active,2025-06-02
4022,Battery_494,London,UK,2021-09-28,98.01,Inactive,2025-10-05
4023,Turbine_323,Buenos Aires,LATAM,2024-07-21,327.5,Inactive,2025-03-14
4024,Battery_554,Buenos Aires,LATAM,2018-08-11,213.06,Maintenance,2025-07-30
4025,Generator_550,Toronto,NA,2019-04-04,388.9,Inactive,2025-05-01
4026,Turbine_786,Manchester,UK,2017-12-27,212.63,Inactive,2025-06-22
4027,Turbine_639,São Paulo,LATAM,2022-02-21,106.55,Inactive,2025-03-30
4028,Turbine_456,Manchester,UK,2020-09-16,133.36,Maintenance,2025-07-24
4029,Generator_234,São Paulo,LATAM,2022-04-07,441.09,Active,2025-07-16
4030,Generator_554,Toronto,NA,2023-02-08,529.77,Inactive,2025-09-05
4031,Panel_563,Toronto,NA,2020-09-06,361.03,Active,2025-08-08
4032,Generator_409,Manchester,UK,2020-11-06,457.63,Inactive,2025-02-01
4033,Generator_348,Buenos Aires,LATAM,2019-04-19,143.84,Maintenance,2025-02-18
4034,Panel_689,Tokyo,APAC,2023-01-25,464.98,Active,2025-06-22
4035,Turbine_685,Sydney,APAC,2018-03-10,259.99,Maintenance,2025-09-18
4036,Panel_858,Sydney,APAC,2019-03-25,76.08,Active,2025-05-12
4037,Turbine_355,Manchester,UK,2022-08-24,247.78,Active,2025-01-10
4038,Generator_342,Manchester,UK,2017-03-12,542.9,Inactive,2025-09-02
4039,Battery_923,London,UK,2021-08-13,498.72,Inactive,2025-06-19
4040,Generator_791,São Paulo,LATAM,2019-06-24,266.66,Inactive,2025-06-29
4041,Battery_701,Paris,EU,2023-04-22,325.59,Active,2025-03-21
4042,Battery_330,Sydney,APAC,2019-05-25,291.56,Active,2025-10-04
4043,Panel_976,Manchester,UK,2024-02-28,90.98,Maintenance,2025-08-21
4044,Generator_302,Sydney,APAC,2023-01-10,510.81,Inactive,2025-09-27
4045,Generator_957,Paris,EU,2021-03-30,426.04,Maintenance,2025-04-26
4046,Generator_899,Manchester,UK,2022-09-20,531.35,Active,2025-09-21
4047,Turbine_747,Tokyo,APAC,2017-12-09,599.75,Active,2025-10-28
4048,Panel_143,São Paulo,LATAM,2020-07-28,321.26,Maintenance,2025-05-26
4049,Panel_849,São Paulo,LATAM,2017-12-24,512.46,Active,2025-04-19
4050,Panel_311,Sydney,APAC,2017-01-25,77.3,Maintenance,2025-09-25
4051,Panel_807,Manchester,UK,2023-06-15,386.24,Active,2025-08-06
4052,Battery_191,Manchester,UK,2017-12-05,400.61,Active,2025-03-27
4053,Panel_407,New York,NA,2022-09-26,53.81,Inactive,2025-10-22
4054,Turbine_202,Paris,EU,2019-11-13,471.73,Inactive,2025-05-15
4055,Generator_151,London,UK,2022-04-25,174.8,Inactive,2025-06-10
4056,Battery_795,São Paulo,LATAM,2021-09-06,243.5,Maintenance,2025-03-20
4057,Generator_319,London,UK,2021-03-11,197.18,Inactive,2025-04-22
4058,Turbine_720,New York,NA,2019-06-24,590.23,Inactive,2025-08-07
4059,Generator_845,London,UK,2020-04-19,216.02,Active,2025-06-12
4060,Panel_790,Manchester,UK,2020-06-27,291.67,Maintenance,2025-05-22
4061,Battery_757,Tokyo,APAC,2022-02-09,65.44,Active,2025-08-04
4062,Turbine_481,São Paulo,LATAM,2020-01-20,346.78,Maintenance,2025-06-20
4063,Battery_318,Tokyo,APAC,2024-03-05,196.63,Maintenance,2025-04-26
4064,Battery_786,Sydney,APAC,2020-08-15,113.92,Maintenance,2025-07-31
4065,Generator_897,New York,NA,2023-12-11,565.81,Inactive,2025-10-08
4066,Generator_538,Madrid,EU,2024-04-10,347.68,Maintenance,2025-05-03
4067,Turbine_122,Toronto,NA,2018-07-31,272.55,Active,2025-03-29
4068,Panel_767,Buenos Aires,LATAM,2023-05-30,490.64,Active,2025-05-13
4069,Panel_924,Paris,EU,2017-12-06,331.95,Maintenance,2025-02-24
4070,Panel_722,London,UK,2020-08-13,311.1,Inactive,2025-01-11
4071,Panel_171,Paris,EU,2019-12-26,94.46,Maintenance,2025-06-11
4072,Panel_579,Buenos Aires,LATAM,2018-12-09,591.86,Inactive,2025-08-21
4073,Battery_261,London,UK,2019-02-24,159.59,Inactive,2025-06-21
4074,Battery_743,London,UK,2020-02-19,374.29,Maintenance,2025-09-04
4075,Generator_598,Toronto,NA,2020-07-13,246.28,Inactive,2025-05-31
4076,Generator_890,Buenos Aires,LATAM,2017-10-11,413.88,Inactive,2025-05-24
4077,Generator_307,São Paulo,LATAM,2017-01-22,488.37,Inactive,2025-09-28
4078,Turbine_509,Manchester,UK,2017-11-23,313.42,Inactive,2025-10-23
4079,Panel_413,Sydney,APAC,2021-04-28,550.99,Maintenance,2025-08-04
4080,Generator_956,Sydney,APAC,2021-05-15,255.71,Active,2025-10-04
4081,Turbine_613,Toronto,NA,2019-11-27,417.56,Active,2025-03-08
4082,Panel_125,Paris,EU,2019-04-16,269.2,Maintenance,2025-09-15
4083,Turbine_593,Sydney,APAC,2021-08-15,104.59,Active,2025-04-23
4084,Panel_906,Toronto,NA,2021-11-24,275.63,Active,2025-04-29
4085,Battery_265,Sydney,APAC,2019-04-10,167.91,Maintenance,2025-10-14
4086,Panel_332,New York,NA,2022-12-28,420.67,Maintenance,2025-01-23
4087,Panel_324,Buenos Aires,LATAM,2018-12-20,577.47,Maintenance,2025-02-20
4088,Turbine_623,Paris,EU,2021-06-08,300.48,Maintenance,2025-02-28
4089,Generator_493,Toronto,NA,2019-02-19,120.26,Maintenance,2025-02-26
4090,Generator_548,Berlin,EU,2018-12-27,533.01,Maintenance,2025-10-12
4091,Panel_484,Buenos Aires,LATAM,2023-03-11,416.93,Inactive,2025-03-15
4092,Panel_877,Sydney,APAC,2017-11-04,387.25,Inactive,2025-02-09
4093,Turbine_674,Madrid,EU,2020-11-08,140.39,Inactive,2025-01-09
4094,Battery_921,Buenos Aires,LATAM,2022-04-04,436.61,Active,2025-07-15
4095,Generator_501,Sydney,APAC,2017-06-26,123.52,Active,2025-10-22
4096,Turbine_451,São Paulo,LATAM,2018-07-20,299.06,Maintenance,2025-02-17
4097,Panel_450,Toronto,NA,2021-04-13,470.9,Inactive,2025-08-05
4098,Panel_187,Madrid,EU,2024-01-24,262.38,Inactive,2025-08-15
4099,Generator_129,São Paulo,LATAM,2017-09-05,522.25,Maintenance,2025-09-20
4100,Battery_933,Buenos Aires,LATAM,2023-01-23,343.12,Active,2025-07-24
4101,Battery_595,Manchester,UK,2018-03-29,500.39,Maintenance,2025-03-31
4102,Battery_474,Paris,EU,2022-07-26,435.89,Inactive,2025-04-21
4103,Panel_672,Tokyo,APAC,2021-11-17,316.99,Maintenance,2025-04-14
4104,Battery_535,Buenos Aires,LATAM,2020-06-12,415.3,Maintenance,2025-01-16
4105,Panel_359,Buenos Aires,LATAM,2022-04-23,77.2,Maintenance,2025-06-26
4106,Generator_951,Berlin,EU,2024-05-24,443.69,Active,2025-09-29
4107,Battery_495,Sydney,APAC,2020-09-28,209.54,Active,2025-08-30
4108,Generator_911,Toronto,NA,2018-04-22,139.35,Active,2025-04-24
4109,Turbine_134,Tokyo,APAC,2021-08-07,462.44,Inactive,2025-07-08
4110,Turbine_848,São Paulo,LATAM,2021-09-12,539.89,Inactive,2025-04-12
4111,Battery_729,Toronto,NA,2019-09-14,155.27,Active,2025-09-01
4112,Panel_798,São Paulo,LATAM,2020-05-07,389.28,Active,2025-03-21
4113,Generator_743,London,UK,2022-11-28,240.33,Maintenance,2025-07-28
4114,Panel_723,Paris,EU,2019-08-28,358.57,Maintenance,2025-04-17
4115,Panel_689,Buenos Aires,LATAM,2022-05-10,207.53,Active,2025-09-04
4116,Battery_305,New York,NA,2022-12-22,427.61,Inactive,2025-05-15
4117,Turbine_881,Toronto,NA,2017-06-05,523.25,Active,2025-08-02
4118,Generator_486,Manchester,UK,2024-07-27,392.53,Active,2025-04-27
4119,Panel_409,São Paulo,LATAM,2018-01-31,237.08,Maintenance,2025-02-02
4120,Panel_536,São Paulo,LATAM,2020-12-10,256.96,Inactive,2025-07-03
4121,Battery_650,Sydney,APAC,2024-05-13,518.44,Inactive,2025-08-07
4122,Panel_362,Sydney,APAC,2020-08-28,128.25,Inactive,2025-07-10
4123,Panel_838,Tokyo,APAC,2024-01-13,195.94,Inactive,2025-01-27
4124,Generator_220,Toronto,NA,2022-09-25,542.78,Inactive,2025-02-08
4125,Panel_185,Tokyo,APAC,2019-03-27,175.23,Inactive,2025-02-18
4126,Panel_237,New York,NA,2019-09-20,426.55,Inactive,2025-02-17
4127,Panel_768,Toronto,NA,2018-07-05,585.76,Active,2025-03-21
4128,Generator_788,Tokyo,APAC,2018-05-15,577.86,Inactive,2025-02-28
4129,Generator_488,Tokyo,APAC,2023-02-21,351.56,Active,2025-06-05
4130,Battery_846,Berlin,EU,2020-08-25,74.72,Active,2025-07-15
4131,Turbine_860,Madrid,EU,2024-08-07,451.64,Maintenance,2025-01-30
4132,Battery_702,Berlin,EU,2019-04-11,493.99,Inactive,2025-07-09
4133,Battery_924,São Paulo,LATAM,2024-02-13,444.16,Active,2025-06-18
